State Name,City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details
22,23,2020,2,4,87,2,5,1,9,5,4,3,0,2,1,35,59,0,1,1,1
7,23,2019,1,5,1109,1,4,2,0,4,0,2,3,2,3,115,27,0,1,0,0
5,23,2019,5,5,386,1,3,2,0,3,3,0,2,2,2,39,45,1,0,1,3
22,23,2021,7,0,374,1,3,6,2,5,1,3,1,1,3,53,61,1,0,1,3
19,23,2018,7,1,937,0,3,6,6,4,1,0,2,0,1,106,29,1,0,0,1
2,23,2021,1,1,1033,0,3,0,4,3,2,1,1,3,1,42,33,0,1,1,3
20,23,2018,9,4,926,1,4,3,6,2,1,3,0,3,0,120,28,0,2,0,2
10,23,2020,8,1,1167,1,1,5,1,0,3,0,0,2,2,68,66,0,2,1,3
9,23,2022,11,2,299,1,3,1,5,5,1,3,1,3,1,67,57,0,0,1,2
19,23,2019,2,2,41,2,1,5,2,2,0,2,3,0,2,71,62,0,1,1,0
25,23,2023,6,1,1088,0,4,4,8,3,4,0,3,1,3,93,38,0,1,1,1
3,23,2018,0,3,801,0,5,6,10,2,2,3,0,1,3,41,39,0,2,0,0
5,23,2018,5,2,220,0,1,4,6,0,2,1,1,1,3,65,44,1,1,1,1
7,23,2023,1,1,973,2,3,4,3,4,0,3,3,3,2,111,40,0,2,1,3
1,23,2022,5,6,1186,0,1,5,1,5,3,3,2,0,3,70,63,1,1,0,2
23,23,2022,6,3,16,2,2,1,4,3,2,1,0,1,3,88,34,1,1,1,1
1,23,2018,11,0,193,2,2,2,1,1,1,1,1,2,3,102,43,0,2,0,1
18,23,2020,0,2,961,2,5,3,6,0,2,1,2,3,1,39,65,1,2,1,1
22,23,2020,10,0,511,2,3,1,8,3,0,2,2,1,2,89,34,0,1,1,2
6,16,2023,6,5,458,2,5,3,10,3,2,0,1,0,0,73,68,0,1,0,2
6,18,2022,10,2,162,1,3,4,10,3,4,3,2,0,2,70,39,0,1,0,2
23,23,2021,2,6,1077,0,1,4,0,2,0,1,0,1,2,103,67,0,2,1,3
3,23,2019,6,2,849,1,5,5,9,4,2,3,3,2,0,102,34,0,0,1,0
31,19,2018,5,3,942,0,5,2,5,1,0,1,1,3,1,98,49,0,2,0,2
0,27,2021,1,1,1207,0,1,4,1,2,2,3,2,1,1,104,65,1,2,1,3
24,6,2019,2,0,154,2,1,1,1,2,0,2,2,3,0,45,26,0,0,1,2
14,23,2021,6,4,404,2,2,4,3,1,0,3,0,1,2,108,57,0,0,1,0
10,23,2019,8,6,336,1,1,0,4,1,3,3,2,2,3,55,59,0,2,1,1
17,23,2019,11,4,180,0,5,1,8,0,4,2,2,2,2,90,41,0,2,1,0
1,23,2023,8,3,621,2,1,6,3,4,3,2,1,3,0,84,25,1,0,1,0
0,27,2020,9,1,1108,2,2,2,9,0,4,3,2,0,3,104,37,0,0,0,2
17,23,2022,9,0,570,2,4,6,1,1,4,0,1,0,0,104,45,0,0,0,3
28,23,2021,3,1,28,0,4,5,9,0,4,0,1,2,2,87,64,0,1,0,1
22,23,2023,7,5,0,2,2,2,9,1,0,3,1,1,0,37,40,0,1,1,3
19,23,2021,1,3,597,2,3,3,3,2,4,0,1,3,1,35,27,0,0,0,1
18,23,2022,11,0,547,1,1,0,7,4,0,1,3,1,0,31,56,0,2,1,2
17,23,2023,10,4,304,2,1,2,7,1,2,0,2,2,0,56,63,1,1,1,1
18,23,2019,10,2,1221,2,4,3,10,0,2,1,2,1,3,112,47,1,2,0,2
4,23,2021,8,3,377,1,2,6,0,5,2,3,2,2,2,89,32,0,0,1,1
16,15,2023,0,0,919,0,2,3,5,3,3,0,2,2,0,30,31,0,1,1,2
13,12,2022,8,2,710,2,4,0,2,3,1,2,2,1,1,98,21,0,0,1,1
9,23,2018,11,3,706,2,1,3,2,3,1,0,1,1,1,67,38,1,1,1,0
22,23,2022,1,1,967,0,4,1,10,2,4,0,0,0,1,109,27,1,2,0,3
22,23,2022,2,2,352,1,4,4,5,3,1,3,1,1,2,111,35,1,0,0,1
9,23,2021,1,4,95,0,3,2,4,1,0,1,1,1,0,36,55,0,1,0,3
12,23,2019,0,5,444,2,5,0,8,0,4,2,0,1,2,99,42,1,1,1,3
13,14,2021,3,0,1088,2,3,6,10,2,1,3,1,1,0,80,69,1,2,1,1
17,23,2021,1,2,57,1,5,4,4,5,2,1,2,3,0,90,27,0,2,1,0
17,23,2019,9,0,649,1,1,6,0,0,2,3,0,2,3,38,46,0,0,0,1
21,23,2018,3,3,1124,1,2,0,0,2,3,3,1,2,1,64,60,1,2,0,1
31,4,2018,3,3,1162,0,5,5,6,0,2,0,3,2,0,81,25,1,0,1,3
14,23,2018,3,0,608,1,1,2,4,4,3,2,1,2,1,47,27,0,2,1,0
11,23,2018,5,6,261,0,5,0,7,2,3,3,0,0,0,37,61,1,0,1,2
6,18,2018,6,2,70,2,1,6,2,1,0,1,1,0,3,111,56,1,0,1,2
26,11,2021,2,2,405,0,1,2,0,0,2,0,0,3,3,111,25,1,0,1,1
9,23,2023,4,5,402,1,1,0,0,2,3,0,3,3,0,80,54,1,2,1,1
20,23,2020,8,5,997,1,2,3,7,3,0,0,3,0,3,34,19,1,0,0,2
16,17,2022,6,0,524,2,1,3,8,5,3,2,2,3,1,94,25,1,0,1,3
10,23,2020,6,5,320,0,1,5,8,4,3,0,3,2,1,94,61,0,1,1,3
10,23,2022,11,2,1082,0,3,6,4,4,4,0,1,0,2,69,45,1,2,0,0
5,23,2019,1,3,20,2,2,0,8,2,0,3,0,3,3,36,24,1,0,1,3
22,23,2018,5,0,736,2,3,4,2,4,4,0,1,2,2,117,52,0,0,0,0
8,20,2022,1,3,1106,1,1,0,10,0,0,2,1,0,1,120,46,1,0,1,0
4,23,2023,11,5,1205,2,5,6,1,4,3,3,0,0,3,115,44,1,1,1,2
9,23,2018,8,5,602,0,4,1,2,1,3,3,2,0,2,66,36,0,2,1,0
13,1,2019,10,2,764,1,4,3,0,5,3,1,2,3,1,90,69,1,1,0,2
11,23,2020,7,0,627,0,5,6,7,3,1,1,2,0,3,49,47,0,2,0,0
24,6,2019,0,2,1097,2,5,4,9,0,1,0,1,0,1,101,18,0,1,1,0
31,19,2021,6,2,151,2,2,3,4,4,1,1,1,1,2,89,31,1,0,1,3
23,23,2021,0,5,425,1,4,6,2,0,3,1,0,1,2,45,36,1,2,1,2
16,15,2022,5,1,766,2,2,5,10,2,0,1,2,1,0,90,39,0,0,1,0
25,23,2022,6,6,721,2,5,4,1,0,3,0,1,3,1,61,64,1,2,0,2
12,23,2023,7,5,856,1,4,1,6,4,1,2,3,0,2,47,20,1,1,0,1
22,23,2020,10,1,518,0,1,0,8,0,1,3,2,3,1,116,52,1,0,0,0
26,3,2023,0,1,409,1,4,5,5,2,4,2,1,2,3,47,27,1,2,0,1
15,23,2020,9,1,438,1,4,4,9,4,3,1,1,0,3,43,56,0,2,0,2
21,23,2022,0,4,281,1,2,0,6,3,3,2,3,2,3,65,37,1,2,0,3
14,23,2020,1,2,138,1,1,3,7,1,2,0,2,1,1,82,41,1,1,0,2
4,23,2018,5,2,1130,0,1,2,1,3,2,3,1,2,2,47,59,0,2,0,0
25,23,2023,6,2,924,0,3,1,7,1,2,2,1,3,0,95,18,1,1,1,1
29,8,2021,9,6,418,1,3,5,7,3,2,3,2,2,1,64,46,0,1,0,1
25,23,2023,9,2,883,2,3,0,6,3,3,2,0,0,1,47,68,1,1,1,1
30,23,2023,10,3,1169,2,4,4,2,2,4,2,2,1,2,77,41,1,2,0,1
5,23,2020,2,1,205,1,3,4,1,4,3,2,3,3,0,35,55,0,1,0,2
13,1,2019,9,2,172,0,2,3,9,1,1,3,0,0,0,54,29,1,1,0,0
27,23,2020,7,3,283,0,2,4,0,5,4,3,3,2,0,64,62,0,1,0,1
5,23,2018,1,4,790,2,4,1,9,2,3,1,2,0,2,56,39,0,2,1,2
10,23,2021,6,2,70,1,1,4,3,1,3,2,0,3,0,96,32,1,2,0,0
21,23,2020,1,6,570,1,2,4,7,1,1,3,1,2,1,38,53,1,0,0,0
1,23,2018,9,2,206,0,5,2,0,4,4,0,2,3,3,120,47,0,2,0,3
6,16,2022,2,0,0,1,3,1,2,1,4,3,2,2,3,34,55,1,1,1,0
11,23,2022,3,0,422,1,1,2,2,1,2,1,2,1,0,53,22,0,1,0,2
14,23,2023,10,5,7,0,4,0,0,5,0,2,1,2,0,37,33,1,2,0,0
10,23,2021,2,5,372,2,5,3,3,3,1,2,0,2,1,42,26,0,2,1,2
26,2,2022,6,3,397,0,4,3,3,5,2,1,1,2,1,53,28,1,2,1,1
1,23,2020,9,3,906,2,3,5,0,5,2,2,0,3,2,35,58,0,1,1,0
16,15,2022,2,3,751,2,5,6,1,3,1,1,3,1,3,68,33,1,0,0,2
7,23,2021,8,6,696,1,5,0,10,5,0,2,3,1,0,110,54,1,0,0,3
6,16,2018,3,6,386,0,4,5,10,5,4,0,0,2,2,113,49,0,1,0,1
27,23,2020,10,4,813,1,5,3,3,3,1,0,1,3,1,43,28,1,0,1,0
29,25,2022,4,2,523,1,5,1,5,0,3,0,1,1,3,43,64,1,2,0,3
23,23,2019,5,6,582,1,4,6,0,3,2,1,1,3,1,102,61,0,2,0,1
8,24,2022,0,5,231,2,1,6,9,0,2,1,2,2,0,89,37,0,0,1,1
20,23,2020,4,5,606,0,4,5,0,2,2,0,1,2,3,101,50,1,0,1,1
30,23,2020,3,5,1151,0,2,6,8,1,4,3,2,2,3,45,62,1,1,1,0
4,23,2018,7,0,496,2,1,2,5,1,3,3,2,3,0,82,49,1,1,0,2
18,23,2019,1,2,1261,0,3,6,6,1,3,1,2,3,3,104,22,0,2,1,3
13,14,2022,9,0,1138,2,4,1,5,5,4,3,1,0,0,41,45,0,2,1,3
18,23,2023,2,5,802,2,2,4,8,5,4,3,3,0,2,109,21,0,1,1,0
9,23,2019,3,5,181,2,2,5,6,5,0,3,2,1,2,49,51,0,1,1,0
8,20,2023,7,0,777,2,5,5,2,4,3,0,3,3,1,31,18,0,2,1,3
25,23,2022,7,5,1004,2,2,5,8,4,2,0,1,3,2,31,49,1,2,0,2
12,23,2019,6,0,593,2,4,3,10,0,1,0,2,0,1,40,63,1,2,0,3
7,23,2021,11,0,1067,1,4,5,1,0,0,2,0,2,0,39,33,1,0,0,2
27,23,2022,11,4,1202,2,4,0,4,3,4,3,2,3,1,31,50,1,1,1,0
27,23,2022,7,6,1206,1,5,0,4,5,4,1,2,3,0,113,46,0,2,0,0
9,23,2019,7,3,1239,1,3,4,3,0,4,3,1,1,2,90,48,0,1,0,1
22,23,2021,3,3,605,0,3,4,10,3,4,0,1,3,0,67,55,0,2,0,2
7,23,2018,4,2,202,0,2,4,7,5,2,3,2,0,3,117,39,1,2,1,3
8,24,2021,6,0,850,1,5,1,2,3,0,0,1,3,3,118,35,0,0,0,0
9,23,2022,4,3,133,1,5,6,9,2,2,2,0,2,2,92,67,0,2,0,3
22,23,2020,8,2,713,0,1,2,1,0,0,1,0,0,2,95,31,1,1,1,3
12,23,2021,11,6,647,2,1,2,3,0,4,3,2,1,0,95,19,0,1,0,2
7,23,2019,0,0,266,2,1,2,6,5,0,0,0,0,0,78,36,1,1,0,3
3,23,2018,10,3,355,1,3,0,1,2,2,0,2,3,1,65,40,1,0,0,2
11,23,2023,3,1,49,2,5,0,2,1,3,3,3,1,0,52,50,1,0,1,0
11,23,2023,3,0,262,2,2,2,4,1,3,0,1,0,2,61,29,1,1,1,0
15,23,2023,10,0,1112,0,2,5,3,0,0,0,3,0,1,85,23,0,1,0,3
1,23,2019,7,2,1021,0,5,1,9,2,2,1,0,2,2,119,44,1,1,1,2
29,8,2020,11,6,80,0,2,5,0,3,2,1,2,3,0,31,59,0,2,1,3
18,23,2023,6,4,1162,0,3,4,0,2,4,3,0,3,0,115,58,0,0,0,0
24,22,2021,8,3,3,2,5,2,8,4,3,2,3,0,1,105,48,0,2,1,2
6,18,2023,7,5,1221,1,2,5,7,5,1,2,3,2,0,40,32,0,0,1,2
19,23,2022,3,6,260,2,5,5,8,2,0,3,1,2,0,35,35,1,1,1,1
20,23,2021,3,5,408,1,2,5,6,0,1,3,1,1,1,88,70,0,0,1,2
14,23,2022,1,6,728,1,4,5,4,0,2,3,2,3,0,62,21,1,1,1,2
10,23,2020,5,1,524,2,5,3,5,5,4,3,1,0,0,61,69,1,1,1,1
30,23,2018,1,0,563,1,1,1,10,2,4,1,1,3,0,120,29,0,1,1,0
29,8,2023,10,0,1051,2,1,6,4,1,1,1,0,1,0,120,20,1,1,1,2
19,23,2020,0,2,913,0,2,1,9,5,4,3,1,3,1,120,44,0,2,1,3
1,23,2021,8,5,1009,0,3,6,7,5,2,2,1,2,3,33,63,1,0,0,0
20,23,2020,5,5,804,0,4,1,6,1,0,1,2,1,1,106,64,0,1,1,1
3,23,2019,2,2,1077,0,4,1,8,0,2,2,3,3,2,74,33,1,0,1,3
6,5,2020,0,6,823,1,3,0,9,0,1,2,2,1,3,79,19,1,1,1,2
23,23,2022,8,4,741,2,1,4,7,5,1,0,1,3,1,69,19,1,2,0,1
4,23,2022,8,3,1109,1,2,4,1,3,4,1,1,0,2,73,28,0,1,1,0
31,9,2019,9,0,840,2,1,6,7,2,3,0,0,1,0,71,38,1,0,1,1
12,23,2020,5,3,442,0,5,2,0,2,1,2,1,2,3,38,26,0,2,1,2
28,23,2019,4,3,497,0,4,3,2,5,4,0,3,0,2,97,49,1,1,0,0
26,3,2018,10,2,528,2,1,1,2,1,1,1,1,1,2,59,18,0,0,0,3
7,23,2018,6,0,28,1,2,2,10,5,0,3,3,0,1,86,23,1,2,1,3
4,23,2019,2,6,199,1,5,3,6,4,3,2,2,2,3,103,43,1,2,1,0
9,23,2020,7,6,414,2,2,4,8,5,3,2,2,1,0,113,34,0,0,0,2
20,23,2021,1,4,215,1,4,3,7,0,4,3,1,2,1,103,40,0,1,0,3
21,23,2021,4,5,1036,0,1,4,1,0,3,1,0,0,2,41,61,1,1,0,1
8,0,2019,5,6,1119,1,3,1,10,0,3,0,3,2,0,35,68,1,0,0,2
9,23,2020,1,6,940,0,3,2,3,5,1,1,2,1,2,38,67,1,0,1,0
18,23,2021,0,1,339,2,5,3,3,0,2,3,1,1,3,42,38,1,0,1,3
11,23,2019,10,6,250,2,5,5,7,2,0,2,3,1,1,103,43,0,0,1,0
31,9,2018,4,0,105,2,5,4,2,3,0,0,1,1,1,31,46,1,1,1,3
28,23,2018,0,1,560,2,4,6,2,3,0,2,2,1,2,110,50,0,0,0,0
7,23,2018,8,0,422,1,3,5,4,2,4,3,3,3,0,41,47,0,0,1,2
1,23,2021,5,3,359,1,3,0,5,3,2,0,0,1,3,51,37,1,2,0,3
31,19,2023,9,4,474,2,5,2,7,4,2,0,0,1,3,70,49,1,0,1,1
8,24,2020,10,4,1115,2,1,1,2,3,2,1,1,3,3,42,60,1,2,0,2
3,23,2021,3,0,340,2,2,2,8,0,4,0,0,3,2,32,60,1,0,1,2
10,23,2020,2,6,729,1,2,2,0,2,4,1,3,1,2,105,40,1,1,0,1
9,23,2018,8,3,915,2,2,2,8,0,2,0,1,3,2,35,42,1,2,0,0
17,23,2022,11,0,821,2,4,0,8,3,2,3,3,1,3,64,54,0,0,1,0
26,2,2021,2,3,868,0,4,0,5,4,4,2,3,3,3,31,56,1,1,0,0
4,23,2018,2,3,779,2,1,3,4,2,4,0,2,2,3,78,52,1,1,1,2
5,23,2022,4,2,1023,2,2,2,5,4,0,0,0,2,2,105,32,0,2,0,1
7,23,2020,6,2,1054,1,2,4,8,4,3,0,0,1,0,100,30,0,2,1,3
10,23,2022,10,2,947,0,4,5,6,1,1,2,2,2,1,70,33,0,0,0,2
26,3,2020,0,3,60,0,2,0,1,5,3,3,1,1,1,73,51,1,0,0,0
1,23,2022,3,2,1101,2,2,2,5,4,1,3,3,0,0,47,37,1,0,1,1
6,5,2019,1,5,756,2,5,0,10,2,0,3,3,3,1,97,60,1,0,1,1
21,23,2021,8,6,61,1,5,0,10,4,4,2,3,1,1,57,24,1,0,0,0
13,14,2021,8,0,59,1,5,3,5,3,0,2,1,0,0,53,47,0,0,1,2
19,23,2018,1,6,228,0,2,2,0,5,1,2,2,0,2,114,53,1,2,1,0
20,23,2019,10,6,434,0,1,5,3,5,2,1,0,1,0,34,51,1,0,1,0
27,23,2023,4,5,366,2,1,2,10,3,1,1,3,0,3,102,33,1,0,0,3
22,23,2021,6,4,904,0,4,1,3,4,1,2,2,0,3,103,39,1,0,1,0
9,23,2021,9,6,278,1,4,0,2,2,3,0,2,2,3,37,49,0,2,0,1
22,23,2020,0,0,693,2,5,3,7,5,2,3,3,3,1,54,37,0,0,0,2
19,23,2023,8,4,291,2,3,2,8,5,4,0,1,3,2,100,69,0,2,1,2
14,23,2022,7,4,958,0,2,0,9,2,4,1,1,3,1,96,29,1,1,1,1
22,23,2019,4,4,1031,1,5,5,9,1,1,2,1,1,1,103,37,0,0,1,0
2,23,2019,4,0,1237,2,1,6,3,5,3,3,0,2,0,118,38,0,2,0,3
18,23,2023,8,0,13,0,3,6,4,0,2,1,0,0,1,37,36,1,0,1,0
10,23,2022,7,4,364,0,4,1,1,3,2,3,0,2,0,45,40,1,1,1,3
24,6,2020,6,4,903,0,4,5,0,4,4,1,3,2,2,43,22,1,0,1,3
7,23,2022,1,2,865,0,5,3,3,0,1,2,2,3,1,71,48,1,0,1,0
9,23,2022,11,3,649,2,4,4,2,4,0,1,2,0,1,60,46,0,2,1,0
24,7,2019,1,0,1132,0,2,2,5,2,0,1,1,2,2,67,47,1,0,0,3
30,23,2020,4,6,129,1,5,4,5,0,1,1,0,3,2,70,70,0,0,1,2
7,23,2018,3,1,1244,1,4,5,0,5,1,2,2,0,3,110,70,0,0,1,2
4,23,2023,4,2,559,2,3,3,1,2,2,2,2,1,0,67,36,0,0,0,1
9,23,2022,6,5,568,0,1,4,3,0,2,2,0,3,3,39,20,1,2,1,1
23,23,2019,11,1,989,0,2,5,5,4,4,0,1,1,0,43,39,0,1,0,0
18,23,2023,7,5,1176,0,5,5,3,0,3,1,0,1,0,43,64,0,2,1,3
23,23,2018,4,3,1043,1,3,5,2,1,3,1,2,0,1,62,38,0,0,0,3
9,23,2022,1,5,276,1,2,3,5,5,1,0,3,3,1,110,23,0,2,1,2
22,23,2019,8,5,942,1,3,2,9,4,2,0,2,2,2,89,43,1,0,0,3
28,23,2018,5,3,212,1,3,3,2,1,0,1,3,2,2,117,25,0,1,1,3
17,23,2023,9,3,1081,1,4,3,7,1,0,1,1,3,2,59,70,1,0,1,2
1,23,2021,5,3,431,1,3,0,10,2,3,2,1,1,2,112,33,1,2,1,2
6,5,2020,2,1,1043,1,3,0,1,0,0,1,0,3,0,103,52,0,1,0,0
23,23,2018,7,3,960,2,5,5,1,4,3,0,0,1,1,32,28,0,1,0,2
7,23,2019,0,3,369,0,3,2,6,0,0,3,2,1,2,80,40,0,2,1,0
7,23,2018,11,1,121,0,4,0,6,4,1,0,1,3,1,71,57,0,1,0,0
12,23,2019,2,3,856,2,2,4,4,3,2,3,2,0,0,62,32,0,2,1,3
26,11,2020,10,0,1250,1,2,2,4,3,3,2,1,2,1,57,62,1,1,0,1
2,23,2020,10,3,799,1,1,3,8,1,1,1,2,2,0,119,68,0,2,1,1
14,23,2023,10,5,1142,2,1,1,8,3,2,2,0,0,1,119,64,1,0,1,0
22,23,2022,6,1,933,0,2,3,2,0,4,1,1,1,0,31,50,1,2,1,1
12,23,2022,5,2,1075,2,2,2,2,2,1,0,2,1,2,120,46,0,0,0,2
19,23,2018,11,3,851,0,1,1,1,1,2,1,0,1,1,34,29,1,2,0,3
30,23,2019,9,5,1121,2,1,4,2,3,1,0,0,2,2,85,44,1,1,1,0
17,23,2022,9,3,325,0,4,1,7,5,3,3,0,0,3,98,22,1,2,0,0
23,23,2019,4,2,1206,2,5,1,1,2,0,3,2,3,0,110,18,0,2,0,2
22,23,2019,6,4,610,0,5,4,2,0,4,1,2,2,0,86,65,1,1,0,3
28,23,2021,4,6,300,2,4,1,9,1,3,2,3,2,1,103,58,0,0,0,2
27,23,2019,6,2,1054,2,1,3,0,4,0,1,3,0,3,81,28,0,2,1,1
20,23,2018,11,4,1096,2,3,5,7,1,4,3,3,1,1,98,47,0,1,0,1
3,23,2021,3,5,381,0,5,4,2,5,3,2,0,2,0,93,47,0,1,1,2
14,23,2020,6,6,643,2,2,0,9,5,0,0,3,1,3,53,45,1,0,1,0
11,23,2023,1,2,528,0,2,3,6,4,0,3,3,0,0,117,30,0,2,0,2
19,23,2018,3,4,440,1,5,5,0,4,2,2,3,2,1,112,21,0,2,1,1
29,10,2019,7,3,991,0,2,3,10,3,1,0,2,3,3,56,41,1,1,0,3
0,21,2022,7,3,1045,0,4,0,4,5,2,0,2,2,3,92,49,0,0,0,3
30,23,2019,5,6,11,0,5,4,0,4,0,0,3,3,3,108,34,1,0,0,0
22,23,2020,4,3,123,0,1,2,2,5,2,0,3,0,3,75,60,0,1,0,0
6,18,2021,7,2,1010,1,5,0,0,4,0,3,3,3,1,72,54,0,1,0,1
1,23,2023,8,2,585,2,4,3,4,1,2,0,2,2,2,70,47,0,2,1,2
30,23,2018,7,4,1081,0,2,1,4,4,0,1,3,2,2,79,25,0,1,0,0
25,23,2020,3,6,467,0,4,3,3,4,2,1,2,1,3,92,26,1,2,1,0
29,8,2018,11,2,982,1,4,6,3,5,1,2,1,0,0,45,33,0,2,0,1
29,8,2019,5,1,1259,0,5,6,5,0,0,3,0,1,0,111,43,1,1,0,2
14,23,2021,1,3,249,0,1,0,1,4,0,0,2,0,2,116,41,0,0,1,1
18,23,2020,7,5,1203,1,2,6,0,0,4,1,1,2,3,39,28,1,1,0,2
17,23,2022,9,3,1238,2,4,5,1,3,4,3,3,0,2,83,42,0,0,1,3
25,23,2023,5,6,618,0,4,3,6,3,0,0,3,1,0,104,44,0,0,0,3
23,23,2018,6,6,1024,2,5,0,2,1,0,3,1,1,2,74,45,1,1,0,2
28,23,2020,7,4,369,2,5,5,8,0,4,1,1,3,2,48,45,1,0,1,2
19,23,2019,11,0,962,2,1,4,4,1,4,2,1,3,2,37,60,0,1,0,2
10,23,2019,2,5,408,2,5,0,5,0,4,0,2,1,0,81,43,1,1,1,1
1,23,2020,6,3,682,2,5,5,1,0,1,0,1,0,0,54,47,0,0,1,0
11,23,2018,4,5,1104,0,2,5,8,0,4,0,2,1,1,34,61,0,1,1,2
10,23,2021,6,2,1112,0,1,4,5,2,1,2,1,1,0,105,30,1,0,1,3
14,23,2021,11,3,788,2,4,2,5,5,4,1,0,2,1,73,58,0,1,0,3
0,26,2020,2,5,1071,1,4,1,8,1,4,1,2,2,3,115,44,0,0,0,3
16,13,2018,6,5,1222,1,5,4,1,1,4,0,2,1,0,40,57,0,2,1,0
8,0,2018,9,4,257,1,4,6,0,2,2,2,1,1,3,107,57,0,0,0,3
1,23,2022,6,5,440,0,4,0,6,3,3,2,0,3,1,114,48,0,1,1,0
24,22,2018,0,1,1140,1,5,4,8,5,2,3,2,2,3,36,68,0,1,1,0
20,23,2020,0,3,1067,2,4,6,1,2,3,1,3,3,2,57,50,0,1,0,2
17,23,2018,6,1,1144,0,3,3,1,3,2,1,2,2,1,98,40,0,1,1,2
8,20,2020,1,3,839,2,1,3,6,3,0,3,3,1,0,41,65,1,1,0,1
24,6,2023,9,4,531,2,4,0,7,1,3,0,2,2,1,86,61,1,2,1,2
27,23,2022,4,3,776,1,3,0,4,0,4,2,1,1,1,64,27,0,1,1,0
14,23,2023,4,4,1253,0,3,3,8,1,2,3,0,0,2,113,68,1,0,1,1
25,23,2020,11,4,90,2,5,1,0,4,2,2,3,1,0,118,52,0,1,1,2
12,23,2021,4,3,1140,1,5,6,8,4,4,1,3,2,2,71,39,1,1,0,3
23,23,2018,9,0,1146,0,4,4,9,4,2,2,0,3,1,38,43,1,1,0,1
6,18,2018,10,2,1229,0,3,1,5,0,0,1,1,2,3,31,30,0,1,0,2
12,23,2022,0,6,619,0,2,2,9,1,1,1,2,3,0,95,65,0,0,0,1
9,23,2020,5,0,591,1,3,3,9,2,3,2,3,0,1,41,70,1,1,1,3
14,23,2022,3,4,1089,1,1,6,5,0,3,1,0,1,2,103,44,0,1,0,0
15,23,2021,6,6,98,2,4,4,4,4,1,1,0,1,1,105,24,1,2,1,0
12,23,2019,2,6,177,1,3,5,1,2,0,1,1,2,3,95,70,1,1,0,2
4,23,2022,8,5,261,1,1,6,8,1,2,0,3,2,0,74,59,1,0,1,2
24,6,2023,2,2,1037,0,4,4,5,1,2,0,2,0,1,41,56,0,0,0,0
24,7,2020,9,3,1030,1,1,2,5,2,2,2,2,0,3,86,35,0,1,0,2
13,14,2022,3,3,189,0,1,1,0,0,2,1,3,0,2,37,59,0,2,0,0
6,18,2021,2,6,1030,2,5,6,8,0,1,3,0,3,3,103,31,0,0,1,2
8,24,2020,4,4,238,2,5,2,8,1,2,1,1,2,2,48,68,0,1,1,1
4,23,2018,4,1,400,2,4,6,9,3,0,0,0,3,3,114,26,1,0,1,0
27,23,2022,10,5,717,0,5,1,0,1,3,1,2,0,1,43,41,0,0,0,3
14,23,2019,2,1,889,2,3,6,8,4,1,3,3,2,2,82,62,1,2,1,1
16,13,2023,10,5,700,1,2,0,7,1,4,3,1,0,2,32,19,0,0,0,2
29,25,2018,11,3,537,1,3,3,1,5,4,3,1,3,2,109,36,1,0,1,1
29,8,2021,3,6,277,2,2,6,1,1,4,0,2,1,3,48,60,0,1,1,2
8,24,2021,6,5,743,0,2,3,2,3,1,3,1,3,0,41,63,0,1,0,3
3,23,2018,2,5,1039,0,4,1,10,1,3,1,0,1,1,100,47,1,1,0,2
28,23,2019,3,1,680,1,5,4,2,5,1,3,2,3,3,99,57,0,2,1,0
30,23,2022,7,0,532,0,1,1,5,1,1,2,0,2,0,72,18,0,0,0,0
17,23,2021,10,2,916,0,4,3,9,0,0,3,2,1,2,65,51,0,1,0,0
23,23,2019,0,3,459,1,1,0,4,1,1,2,1,3,0,110,62,1,0,0,2
9,23,2018,5,6,5,0,1,2,9,3,3,1,2,1,2,40,31,1,1,0,3
24,22,2020,8,3,898,0,2,6,2,5,4,0,0,3,1,59,52,0,2,0,2
8,20,2018,3,5,412,0,1,1,5,0,3,2,2,1,0,75,18,1,0,1,1
3,23,2020,7,1,469,1,2,0,6,2,1,2,0,0,1,81,63,0,2,0,0
21,23,2018,0,4,196,0,4,0,1,5,3,3,3,0,0,78,34,1,2,0,3
2,23,2019,6,5,724,0,2,4,2,0,1,3,3,0,0,68,37,1,1,0,3
21,23,2021,7,1,829,2,5,0,5,5,3,1,1,1,1,48,43,0,1,1,2
23,23,2020,2,6,1023,1,4,6,3,5,3,3,0,1,3,44,18,0,0,1,0
17,23,2020,4,2,923,1,2,5,7,2,2,3,0,2,3,116,64,0,2,0,3
12,23,2023,1,5,368,1,5,0,1,3,2,3,0,3,2,77,46,1,2,1,2
27,23,2019,4,0,1187,2,3,6,4,4,4,2,0,2,2,54,19,1,1,1,3
8,20,2018,6,2,76,2,4,0,0,5,1,0,1,0,0,57,63,0,2,0,2
0,21,2018,8,2,906,2,1,6,2,0,2,3,3,2,3,38,18,1,2,0,0
3,23,2021,2,0,417,0,3,2,3,0,1,2,1,0,1,106,61,0,1,1,1
26,3,2020,11,4,1152,0,1,1,7,1,2,2,3,1,2,81,48,0,1,1,2
17,23,2022,5,6,633,2,1,5,0,5,2,2,3,2,3,50,30,1,0,0,2
